0	19.957424126258356	
0	5.012727706284790	
0	0.686063254959701	
538	12.638575898518841	
538	-12.515149920242729	
121	33.769063029941343	
121	39.481807611310835	
117	27.316029458417329	
117	35.579777589244927	
534	58.476872508418786	
534	17.428936506356209	
132	36.584481927294412	
132	20.007794944456151	
529	36.072093154586035	
529	2.056133210098569	
528	27.757020903069737	
528	10.429664037724265	
140	22.982032342545772	
140	13.507867546177765	
535	16.859182931811823	
535	-0.547508530333453	
