0	26.591771533487098	
0	-0.626914098326640	
0	-0.121114942095464	
27	25.039526441129819	
27	30.484817673126919	
82	54.465366654892534	
82	8.171317055391347	
80	61.818673891783256	
80	0.381068881430940	
43	20.526280476757591	
43	34.398352443489905	
42	18.064684431047731	
42	45.805230894909663	
196	24.525564249841185	
196	42.135135447394006	
26	8.807690848866434	
26	20.675300317808681	
22	10.691788942204749	
22	-9.119999995963479	
24	13.487982497857969	
24	-21.514451564888137	
7	40.906402021094976	
7	-5.302545407460288	
1	40.051006395493360	
1	12.268579486017725	
11	22.893452412434918	
11	-18.835507315528300	
18	18.680887583646378	
18	14.786946393450016	
2	31.150547003415216	
2	16.466758906435992	
9	14.265789636234121	
9	26.281300275686750	
10	46.347211995565161	
10	1.728857716615607	
4	41.723574961790383	
4	1.635973116818873	
33	28.219180138487530	
33	31.768629246990258	
21	11.855396586606174	
21	-2.662882469115977	
19	17.550894634776427	
19	6.194788767409842	
3	27.736934871720695	
3	9.869580760964407	
5	30.272353420539471	
5	2.935420006311110	
6	28.814383175414203	
6	-5.062849892415252	
