0	17.275080353926231	
0	-9.793003089734922	
0	-1.140712733879181	
64	13.686807270123381	
64	36.222792959810214	
49	15.574466413655891	
49	5.445830235416342	
37	22.219220033206771	
37	5.457632410420155	
54	18.409727309311368	
54	9.836287527638955	
43	34.091293900203823	
43	-18.019607868344870	
61	30.299603326495745	
61	15.476796441272656	
25	-9.592299327394420	
25	-32.403168479511280	
6	8.378285345455781	
6	-49.197672883511551	
5	15.572154235403657	
5	-45.387705248103373	
2	26.623508432073994	
2	-37.550530764420557	
3	19.350870546259106	
3	-39.097822863601380	
21	-0.362383037815733	
21	-34.697934093644406	
19	10.025794052390347	
19	-33.487289307426870	
33	36.686050408642032	
33	-25.553610732649272	
18	17.458369812193350	
18	-29.002186922929688	
1	29.021705788221890	
1	-47.176756369992141	
56	29.061745154661004	
56	-12.587210787525661	
9	23.681253896998470	
9	-18.329111939156736	
26	15.836117504587307	
26	-17.638240355987300	
65	23.395552277604253	
65	-8.294102712680722	
