0	25.193893051712767	
0	-5.030181579467922	
0	-0.864226914816072	
52	50.077201979857783	
52	-25.323049017350517	
57	14.811781635818338	
57	-33.853873355045280	
43	18.837576635235944	
43	-34.963410656295842	
46	42.494348508846372	
46	-20.411221819627457	
40	25.690687943239457	
40	27.555404803820604	
41	35.826540164961756	
41	25.021267586125024	
2	7.032555601788810	
2	-17.837272606809030	
5	6.846002530318232	
5	-4.299382053628335	
6	7.675723547331399	
6	3.719669874241733	
3	9.916850225628092	
3	-11.039977499367694	
11	12.526384541222287	
11	17.982931395167245	
24	21.931350856178462	
24	21.275649739054394	
25	31.930924278817617	
25	8.929032089063648	
38	27.768248002248022	
38	-40.799154632618233	
27	14.303882792377298	
27	-31.519021530168974	
30	40.832358195443625	
30	-19.721925346128604	
47	45.819638361879846	
47	-2.282109928228470	
45	55.319152782017738	
45	7.642428020181965	
50	51.541057947251396	
50	-1.878317126069076	
34	32.610420407699337	
34	-45.717755134622905	
53	44.361421488930262	
53	-34.566490933019523	
76	15.544804956822777	
76	-48.945919494643711	
56	25.871400885665338	
56	-34.194921562401255	
39	42.095395948867932	
39	-12.616799092378805	
26	29.497098272278734	
26	-20.471482622561034	
9	24.442851647472402	
9	-26.430651179343648	
33	10.929580432895682	
33	-32.789568686182214	
28	38.350390911352441	
28	7.589635934280657	
22	25.538385486593192	
22	9.148032555819590	
35	38.398552137400308	
35	-2.925460399098677	
18	19.270341401898051	
18	-15.288980473974084	
23	34.660201605829897	
23	-6.682000355067503	
21	24.790879127995076	
21	2.639304632862359	
19	19.758701835610051	
19	-6.623802772012673	
