0	26.754867054906015	
0	-0.005460218792744	
0	-0.055704006046928	
43	35.048727192317088	
43	34.170596781479475	
57	38.974634605050547	
57	32.564412779160399	
47	5.146312141958112	
47	4.207909583054723	
46	10.312788996947695	
46	21.900946624694491	
53	9.082192504358215	
53	36.416823786432715	
39	9.834032962546930	
39	14.113466974630828	
28	11.515747709485987	
28	-6.314897899800235	
51	20.003596506096084	
51	35.125425335061152	
40	21.848047592006093	
40	-27.586127980379530	
5	44.094543684139488	
5	2.351565880380889	
18	32.780108290418141	
18	14.507951176727870	
6	42.463096940241648	
6	-5.537510298356710	
11	36.228610412339989	
11	-19.220148405147420	
7	54.477995932322116	
7	-6.090677081089637	
3	41.723304508427063	
3	9.369733337520939	
1	54.087196800275045	
1	11.478784973232779	
9	28.634063637074991	
9	26.077354696080096	
2	45.290409099759586	
2	15.887423662881805	
33	42.662507882113132	
33	31.218874361205351	
24	26.795478742600505	
24	-21.601655163505811	
10	60.123838680100484	
10	0.729229167513256	
4	55.551592313391261	
4	0.831300796674122	
26	23.074092875755980	
26	20.682174674299130	
35	12.624973821058507	
35	4.104659284933115	
23	16.638010116747473	
23	7.461312589758123	
25	17.873233582896088	
25	-8.324832400486917	
22	24.279181180515142	
22	-9.178090563485776	
19	31.469037872376511	
19	5.945672426954558	
21	25.586621515298251	
21	-2.771046047460420	
